"Subject","Label","Mean_features","Stdev_features","body_acc_x_train_mean","body_acc_y_train_mean","body_acc_z_train_mean","body_gyro_x_train_mean","body_gyro_y_train_mean","body_gyro_z_train_mean","total_acc_x_train_mean","total_acc_y_train_mean","total_acc_z_train_mean","body_acc_x_train_stdev","body_acc_y_train_stdev","body_acc_z_train_stdev","body_gyro_x_train_stdev","body_gyro_y_train_stdev","body_gyro_z_train_stdev","total_acc_x_train_stdev","total_acc_y_train_stdev","total_acc_z_train_stdev"
12,"WALKING_DOWNSTAIRS",-0.31001313376658,0.479888602476231,0.000775340759961685,-0.000684700450241848,0.00015176432283373,-0.00839912073182847,0.00415067342229008,-0.0207892778789201,0.985544273539402,0.0438488421263587,0.135422133131069,0.00434289105704374,0.00835481300487364,0.00953090148508636,0.0109712572018786,0.0157252702703873,0.0145987914431734,0.00296146687773405,0.0043785493040977,0.00678314596832549
13,"WALKING_DOWNSTAIRS",-0.316095199296913,0.463972591111863,0.000317369050022275,6.80461235455438e-06,-0.00456084635441423,-0.0909478463138401,0.030970265070379,0.0289324954929521,0.976984626645612,-0.197094616613162,-0.204286969811104,0.175936786328144,0.102569421090022,0.0978034431186432,0.279144083999937,0.23273502015713,0.255539783915006,0.175405169938213,0.100500314839913,0.0964228891917236
14,"WALKING_DOWNSTAIRS",-0.201207867118513,0.475449971640248,-0.000142656490555556,-0.000513417098881944,-0.00111935218947917,-0.00619452524895833,-0.00228282993541667,0.00424931312131944,0.973526723246528,-0.313011303707014,-0.0465707206309132,0.296313968702913,0.271782085362463,0.150511282518122,0.699515320774645,0.839341628996342,0.429644303593731,0.295904348045981,0.27134724987985,0.149780268530008
15,"WALKING_DOWNSTAIRS",-0.279278429091561,0.479428318329277,-0.00145106884795647,-0.000604873634392113,0.00157808333545387,0.00762072526845647,-0.0051326158762128,0.00623042530625372,0.326524058102039,0.5306575672016,0.462676395946652,0.0537361109095773,0.0392242067096888,0.0400097206515063,0.0964380137897197,0.118998248042718,0.0791020284030446,0.0494864580280708,0.0386365314462703,0.0383983841781017
16,"WALKING_DOWNSTAIRS",-0.338570000217411,0.480655121109968,-0.0106018662519099,-0.0145193314543391,0.0062367554813243,0.0110266332268085,-0.00094704349152593,0.0124507613286104,0.444809305935173,0.300829914433278,0.271585860984043,0.102595663059598,0.100017301401989,0.0713194019759798,0.24456810735372,0.288042446737271,0.144605634455468,0.0978720123337703,0.0961720021979374,0.0668047500469772
17,"WALKING_DOWNSTAIRS",-0.364955203710825,0.4830477044617,0.0010051317316695,-0.00150922462004416,-0.00212859443657269,-0.043856861439375,0.0132585668788128,0.0067774300072962,0.980964995923913,-0.20621281074392,-0.117946508606456,0.230572783759498,0.152999943184547,0.11010511162813,0.429927092225028,0.328265093493435,0.251573686058899,0.230052328586901,0.15212320981818,0.107906923281915
18,"WALKING_DOWNSTAIRS",-0.437939138200811,0.485295307930413,0.000759584429090909,-0.00251171612285199,0.00154869471850852,-0.0762345435850994,0.0271089675494176,0.00850050177823864,0.983924302372159,-0.243019371537443,-0.166071384268027,0.269887609778534,0.159510400354467,0.125539333662684,0.48043600274608,0.430446542752551,0.380071471067785,0.269213382708533,0.157763819240971,0.12396251588595
19,"WALKING_DOWNSTAIRS",-0.0747904088731778,0.493122291671872,0.00100607368073317,-0.00200209829453285,0.000628024458211138,-0.033544041916847,0.000398766340108172,-0.00439810927473958,1.00519035835337,-0.156612336264463,0.0158448017442007,0.272146241992995,0.150303564897173,0.0988499543032823,0.366295007624645,0.347095401897734,0.289909619013275,0.271597117896364,0.14866594354407,0.0955711955874039
20,"WALKING_DOWNSTAIRS",-0.244979720688491,0.472717733330168,0.00126821467504167,0.000161169573654167,0.00342683890411806,-0.00965268189222222,-0.00543496351913195,-0.00405043575602431,1.00832400703125,-0.0614543908130729,0.0861662415921736,0.375099822629372,0.152197871902258,0.143861798318035,0.636062922128895,0.481567241885818,0.3317616696708,0.374044849073797,0.149036036284665,0.137180911739559
21,"WALKING_DOWNSTAIRS",-0.291053022540883,0.475763340614769,-0.000533890989666319,0.000453248154708334,-0.00129175424401458,0.00663173056288021,-0.00945859446242882,0.00439029416340365,0.504095921457089,0.256147304206656,0.299324695817278,0.0451086468426658,0.0352155553255207,0.0511576555576746,0.102460645886759,0.128740660131749,0.0711278711826427,0.0429093080316576,0.0322222641677422,0.0495848343528527
22,"WALKING_DOWNSTAIRS",-0.287091118615694,0.478014025658662,0.00223913554385851,-0.00106893911208767,-0.00173213487821181,-0.0625810760713325,0.0136362199879123,-0.00816487000926649,1.01267398402778,-0.195134886824067,0.00249452490965712,0.282214121891345,0.209292711406495,0.169395001302713,0.629674274637341,0.665392017569519,0.338358352297083,0.281806626223862,0.208360329419965,0.168083672917512
23,"WALKING_DOWNSTAIRS",-0.200070581238223,0.458292627327726,-0.000479474671953964,-0.000455097633494213,0.00048075952269158,0.0628496016255965,-0.0109056979021328,-0.0285137656511617,0.971323032291667,-0.0764100948149233,-0.0212118615237847,0.0784209238008709,0.0686814801540885,0.0588369796497987,0.149700675568177,0.164754140239737,0.201796681642605,0.0777362382885641,0.0655512586555509,0.0572095598200074
24,"WALKING_DOWNSTAIRS",-0.357977012262807,0.473813858171311,0.00060722715078125,-0.00178973367657102,0.00158596908701705,-0.0110864673520739,-0.00542059818872258,-0.00324392715457386,1.00771389122159,-0.141061413171631,0.00906403301216477,0.277313146715107,0.160698714637517,0.158590636127316,0.58012131754798,0.597149144516449,0.35484496899975,0.276053791312329,0.156619121085571,0.150982149095772
25,"WALKING_DOWNSTAIRS",-0.429924410531157,0.48048742191466,-0.00118406569759469,0.000517823859628907,-0.000401701409456358,-0.00148877109035789,-0.00353147307769397,0.00465116149769343,0.765784624097522,-0.0156689052426886,-0.0657360149092134,0.113211692795143,0.0904029326499178,0.107887851074573,0.189183676101756,0.400586304273991,0.235796209200555,0.109658502253202,0.0879821218438545,0.104935190542791
26,"WALKING_DOWNSTAIRS",-0.322398578499731,0.467198082634139,0.00237741545714437,-0.00110231586772016,-0.00154087817223187,0.02641036149815,-0.0100814550144716,0.00420609560295359,0.994554478140625,-0.218405165951531,-0.0465778194787969,0.200391880777237,0.106017358161508,0.0663538426883984,0.305162213061762,0.231125983304683,0.179141553118568,0.197489229196347,0.102822021962015,0.0611393000506266
27,"WALKING_DOWNSTAIRS",-0.312319342978567,0.474425456920808,0.000679397504451527,-0.000614100154270241,0.00148877132962678,0.00113279204542195,0.00149940216935281,0.00223452918174687,0.992643477308239,-0.0494083663963778,-0.204850241855469,0.00444984166703435,0.007584803333646,0.00915623346905697,0.0236248664665827,0.0163049376545758,0.010683014410632,0.00330404033486452,0.00621046263056937,0.00753484992488819
28,"WALKING_DOWNSTAIRS",-0.291348352342063,0.462724411979185,-0.000442475772705027,-0.00171340778379382,-0.00115193332895958,-0.0107288214521861,-0.00251102884887048,-0.000377078583231183,0.921262138502038,-0.0403265388009511,0.132871174438859,0.00464354939298926,0.00674820506537416,0.00876919441214935,0.0140022296322323,0.0130011371973293,0.0122800525267538,0.00330118800588851,0.00454900246971458,0.00627611697300828
29,"WALKING_DOWNSTAIRS",-0.317019522084051,0.466954070362726,-0.000297012918126693,0.000990652389217774,-0.00125734311723784,0.000279634932058269,-0.000823979497039388,-0.000146716821513672,0.965734000732422,-0.196581821640625,-0.0163610945166016,0.0055777859198992,0.0122348766251109,0.0121458276703604,0.0523384882616954,0.029145539118332,0.0250314498287536,0.00479545443784565,0.0103696399995698,0.0104557073379314
30,"WALKING_DOWNSTAIRS",-0.358569435252991,0.464665576466812,0.00104065987636169,-0.00047034101797253,-0.00197195250890045,0.00610720333206401,-0.000264576780720766,-0.0142680492504398,0.919937351965726,-0.376451392373362,-0.251566352217046,0.238095246368168,0.16466045859967,0.122494419531834,0.358937287295237,0.366111936767368,0.372534794482781,0.23713457566688,0.16202757083577,0.120797994457925
1,"SITTING",-0.633405230612481,0.546477904027143,-0.000168925659831117,-7.99119553869681e-05,0.00011396243551629,-0.0175343913704207,0.00245826241176197,0.00574725520927028,0.749855132943401,0.040738640568484,0.255758498874801,0.0458781236430803,0.0407981060476707,0.0279441738546054,0.0933408534762296,0.0857001139636123,0.0717942351785304,0.0438152691487947,0.0389021054045222,0.0261578699261225
2,"SITTING",-0.640597914078914,0.536914141147994,-0.0012505878818913,0.000123076994721569,0.000958877126735734,0.00354007663527004,-0.00247437994330741,0.0249471647888736,0.261819252769022,0.497907975641984,0.62314741717731,0.0135057758774723,0.0172252297155177,0.0149534646994779,0.0341866035702902,0.0340352289518377,0.0309166802504651,0.00940702820903984,0.0131380748173276,0.0109851436634369
3,"SITTING",-0.622759912663006,0.535505063738877,0.00103651881919351,0.00153378673272085,-0.000681414563164063,-0.0222395449618089,0.000564925723527645,-0.00515840626914663,0.903529814059495,0.0539888599873888,0.155898059064435,0.17829655106646,0.139894660987377,0.0711096941517177,0.400961801261145,0.227086971437786,0.151433781694541,0.177940941230919,0.13914921689373,0.0698156574910448
4,"SITTING",-0.627074988752137,0.530636923654938,-0.000459481162344703,0.00156284402143344,0.00104659883608812,-0.0132362719370118,-0.000457145647045313,-0.00546662182510834,0.974841945546875,0.056483633775,-0.066512603874375,0.00502686843134099,0.0078199374406829,0.0123297866376182,0.0388072947246555,0.0297426287753593,0.020198928720829,0.00387462067307509,0.00610975286775668,0.00992019062011521
5,"SITTING",-0.627005048582174,0.531746441894647,-0.000639695713252841,0.00157297244643821,-0.000713729692933239,-0.102051725771147,0.0112549756218928,0.0211652053262962,0.9782235890625,-0.000760478342666902,-0.19996791996994,0.268286753969142,0.123098585135721,0.143604136066482,0.582736229383812,0.48109601068479,0.377902891992236,0.267666488065362,0.118065293252584,0.140430017400628
6,"SITTING",-0.625400397898407,0.528575122986278,-0.00247085098330284,-0.000300649425313636,0.000311478022491477,0.0797487129688935,-0.0258255997843778,-0.00165723568599403,0.998810637372159,-0.0779784252615881,0.00294391006103722,0.262354404253873,0.152766423056509,0.14175543989709,0.516998863450595,0.635724876006459,0.33000145524717,0.2616678380907,0.151637892087145,0.136239305596032
7,"SITTING",-0.628826428187923,0.536426844069221,-0.00195785266107617,-0.00533176060153092,0.00164870408316243,-0.0594589851160644,0.0192235800402181,-0.00315714058198242,0.999733735904948,-0.24155597027627,-0.0601560394776237,0.187596303520868,0.131532049308576,0.0942501501339648,0.351958251288634,0.329835154764772,0.261711453762374,0.186341744286072,0.129101023165482,0.0881819768242173
8,"SITTING",-0.637723473721612,0.537879592146648,0.000445879008355978,-0.000196412248498302,-0.00163254215524457,-0.049627181370805,0.0111827925797554,0.0155285607971637,0.991767239453125,-0.234281580873098,-0.0922470253969667,0.266685300395717,0.183641172864513,0.144322705296981,0.567032489950072,0.572393057941593,0.315316049373211,0.266066937035964,0.181399387825876,0.142010363020106
9,"SITTING",-0.627255110153503,0.52480586322096,-0.00230954868014438,-0.00197215688418438,-0.00046608780832125,0.0447927131329797,-0.00372452779742344,-0.013743847563225,0.95423006253125,-0.130082678323134,0.0310167120951875,0.19675067362501,0.144059939930542,0.132216633740155,0.433698616122797,0.370985528698007,0.31981059877695,0.195875715335968,0.141045744764304,0.130405863700223
10,"SITTING",-0.640064220832273,0.54226746792682,-0.00227785828043388,0.00181889949751013,-0.000991067864595486,0.012249662857908,0.0013596974756684,0.00760400444011863,0.630761362891927,0.0991100445833912,0.328890247904106,0.0124454854812962,0.0234480529764843,0.0183838705247037,0.0388955249426382,0.027370004512563,0.0224497526585522,0.0114868756954179,0.0363755115965182,0.0194773602186159
11,"SITTING",-0.636047250172612,0.536138501053186,-0.000492766689645784,5.71678835869841e-05,0.000503026092373231,0.000967864108375354,-0.00226619279453685,0.00162877132007164,0.387808522582547,0.576484110681456,0.38573080473212,0.00756319315489554,0.00626511956519216,0.00656839298643837,0.0118340992183075,0.0176782516370162,0.0112012294223214,0.00683638159927662,0.00586810437213642,0.00608532122495128
12,"SITTING",-0.636147252005371,0.526417856174699,-0.000481831770649509,-0.00113375229479473,-0.000436006273529412,0.0504277020495404,-0.00977758493643995,0.00367139455442708,1.0073811904565,-0.133159393227742,0.079154182501685,0.285020003274086,0.16134268227792,0.120223687690161,0.465335674223383,0.341686346130904,0.322832204755572,0.284360390886331,0.15955382765042,0.1189567924726
13,"SITTING",-0.637966762418097,0.543318062341068,-0.000454783885281409,-0.000231314527699777,3.13320917424107e-05,0.00353243698537324,-0.0091127237516773,0.0185581620317994,-0.00958996529038584,0.563734338703141,0.812158877611671,0.0132528196489775,0.00710170630242303,0.00853407327319345,0.0200263954965275,0.0185316644127491,0.0198249532258405,0.00959446298083614,0.00661657234895022,0.00748424487887822
14,"SITTING",-0.639930771868791,0.5280379685885,0.000694872079361603,0.00275338030978819,0.00246408523033449,-0.00703619640268634,0.00336217828263426,-0.0113635169326814,0.960390156148727,0.010161931458969,0.157602085129608,0.0080493738009557,0.0131856914564342,0.0147209885951267,0.0438048140472075,0.0413890527763229,0.0290300535054179,0.00626961651835499,0.00905023500051649,0.0107144483728025
15,"SITTING",-0.641487832548184,0.537120048116988,-0.000316146926459216,-0.000985218366935381,-0.00208979790369571,0.0391311645291419,-0.000741738908227754,-0.00897801267120413,1.00544651136123,-0.145215058826536,-0.115734682243957,0.0849256776095388,0.0666876834791454,0.0616706829466915,0.169352756100327,0.139156367769053,0.14610421808857,0.0843878699131971,0.0637415774851091,0.0587135452497159
16,"SITTING",-0.64224344542724,0.54067372843905,-0.00165979414510077,-0.00243803126622622,0.000360401928581295,0.0730361960031658,-0.0228821569856386,-0.0104119125930707,0.981431883899456,-0.266477119668207,-0.108763958401548,0.210333443054766,0.144726508471515,0.140775525278134,0.377028827789664,0.495757623389474,0.263193750728166,0.209433901678632,0.142366253468286,0.136414776159287
17,"SITTING",-0.643705001715823,0.547100612406488,0.000272987398879028,0.0017152089089773,0.00272970667160662,0.0205488493465332,-0.000895762357496338,-0.0112647391224434,0.992440354125977,-0.284210668560693,-0.0278510625624341,0.112153530971763,0.0752459089252315,0.0612739271571463,0.241149526752354,0.233823010144298,0.164194034833611,0.111105307401109,0.0724216641633828,0.0551405675499453
18,"SITTING",-0.650145604617953,0.534510386258871,0.000133648676935033,-0.00107199440030652,-0.00127896316525411,-0.00177463970331086,0.000808347543807566,-0.00107655076892681,0.983793343914474,-0.0945130883917489,0.126562976538498,0.00664208307989659,0.0114731563465699,0.0133810810332668,0.0223379970686032,0.0349704135385766,0.0219787049732501,0.00644338488714203,0.00972378180820665,0.0115842022071633
19,"SITTING",-0.638986666530727,0.53209411177613,0.000278299226777932,0.00306984069129193,-3.45499583244863e-05,-0.00663283225250428,-0.00161925587657613,0.005695970957936,0.73731651318567,0.326728869446819,0.166159513028452,0.0086109123857939,0.0170986164203197,0.0148358720025467,0.0351034958901548,0.0337048636603478,0.0294463140945585,0.00598924852340058,0.0107332760877548,0.0121751373283761
20,"SITTING",-0.63978728492066,0.527870394846281,0.000502266676978954,0.000364966875265625,-0.000691495793954546,-0.00919504559666461,-0.00275758719556463,-0.00619000158415355,0.868690275149148,0.230490915037992,0.308579558515743,0.00504075687706529,0.00771280533982056,0.00848489816553772,0.0102906642666528,0.011634743308748,0.017440807592781,0.00283447226163391,0.00454403922814239,0.00516559439975919
21,"SITTING",-0.64471019186366,0.534210542443843,0.000676996795578125,-0.00185331595121875,-0.00204222117850441,-0.0323785984865239,0.00782601140042555,0.00136158874438952,0.833368294825386,-0.0328925590257454,-0.0102537824330349,0.267585997126233,0.1749787678829,0.0967405339668987,0.485795777504195,0.484727686647835,0.304405798737697,0.266844791627739,0.17378776717276,0.0951287463704177
22,"SITTING",-0.634015600138589,0.532022049722643,-0.00198442943903415,0.00264815298428679,-0.00310183615268196,-0.04314150161582,0.00987975577878402,0.0204793163802787,0.948046800982863,-0.0962663799009325,-0.129968088854587,0.0885471617091513,0.0542056854171409,0.0725409762998586,0.246536394822805,0.151451871816471,0.139726553993096,0.0870963158860303,0.0480190181560826,0.0691894699557853
23,"SITTING",-0.632606863525112,0.543306324839228,-0.00335566615413244,0.00150284781449334,0.00326299160743164,-0.00183010022066452,-0.00549891003374253,0.0050127102172124,0.765250804355216,0.208328132452803,0.195780082619485,0.0512728630750397,0.0450511382093338,0.0355753277289483,0.0973901392478722,0.110364441484338,0.0824473700391768,0.0477230920620114,0.0416492739342308,0.0303943655236581
24,"SITTING",-0.64658072741254,0.526973569734236,0.000286560079836282,-0.000599219957464384,0.000582830965040671,-0.00722576236906483,0.0021774110628989,-0.00591045741880284,0.802453589275046,0.189137802088475,0.370072659457744,0.00487350670309424,0.009642620987538,0.00898403074124332,0.0260209478451082,0.0196187351951364,0.0216899309254974,0.0044732425246799,0.00830246886780999,0.00737605637810072
25,"SITTING",-0.645271212865431,0.534248952660025,-0.000188539551267548,-0.000708031071733173,-0.000851539251090144,-0.0259418372837255,0.0119722559498606,-0.0053519181145887,0.946695511766827,-0.230607954536685,-0.16094455765905,0.235386542869294,0.17018158616555,0.148568933710353,0.398699930951726,0.570431157999535,0.415776469411105,0.23465783388777,0.167729749632344,0.14519675673481
26,"SITTING",-0.642718508921569,0.538163762448172,0.00111684291632318,0.00135269222705148,-0.00205079129092923,0.00344809248215865,0.00316354665384038,0.0117113079494584,0.514724843145032,0.605300965779447,-0.0348567295204327,0.00774136465962922,0.0102765400754171,0.0130191481452071,0.0236983540771103,0.0224849162865748,0.0190421796470806,0.00496292662449251,0.00578289908385317,0.00931461596163122
27,"SITTING",-0.647326317764691,0.533989173253796,-0.000440374594444643,-0.0010977158092808,-0.000723765360871406,0.0192168538623313,-0.00689620101260491,-0.000122892153705022,0.603767673296875,-0.0339867470561674,0.31019425440075,0.10462306013732,0.0677632945457348,0.0834780045469108,0.166616735670063,0.16311058353097,0.164904091711875,0.103296524012361,0.0652530870225153,0.0823237410998569
28,"SITTING",-0.637322526513564,0.523550153103677,0.000138389335232205,-0.000254040816831597,0.000714610712911892,0.019682883168357,-0.0044067646093737,-0.00486918547919596,0.892595499305556,-0.0588263604929449,-0.0569577076199219,0.222432453952301,0.149334860224138,0.116500906815015,0.405480985295891,0.358009995911459,0.254417832533052,0.222002709072346,0.148145907575652,0.115439169616514
29,"SITTING",-0.644086554595477,0.540324413708375,-0.000233579327576823,-0.000649997603847734,-0.00455688218151385,0.0234350654922721,-0.00838672533193802,-0.00437095365119922,0.392061142895443,0.28680643623599,0.330949020777786,0.147914992995207,0.0984040325714347,0.0773345354660988,0.40577900599779,0.335882093711767,0.205832060007529,0.146681517110749,0.0981547553961231,0.0764226136734056
30,"SITTING",-0.646017901904583,0.532835681402282,-0.00166099383367566,-0.000815561165426915,0.0024758520093067,-0.00328671621974647,-0.0242464213515373,0.00717713179396443,0.402211934909274,0.491704782754788,0.580472745561996,0.0153266528107504,0.0113090474556309,0.015038323938794,0.0279015755518557,0.0396499024305675,0.0154740374278624,0.00937430548211428,0.0100124879909516,0.00968180969627225
1,"STANDING",-0.647424789141436,0.542181337789553,-0.000182935155975118,0.00014715753495342,0.000970097969926592,-0.00746392338213591,0.00172113490805542,-0.0118553143202368,0.977478233918042,-0.230410901536498,0.1757468104148,0.00697810421256666,0.010639791182095,0.0122907643963381,0.0229355004957411,0.0255634884006621,0.0230299342914807,0.004945889406725,0.00837681284402607,0.00876405139962856
2,"STANDING",-0.636437816431621,0.536080434259956,0.000422511506952257,0.00383209891256018,0.00123216033922454,-0.0106379149534047,-0.00309232107774512,-0.00141740712391774,0.905185872568866,0.225978409043547,0.323907233875376,0.0097495158429971,0.0140478286980528,0.0173155351407111,0.0274554553976457,0.0403694434169667,0.0286609331803894,0.00642523851320128,0.00960087958683857,0.0126827188690098
3,"STANDING",-0.626821863294174,0.523984097280228,-0.00117384704759284,0.00103522744336783,-0.00110823261806327,0.0115769210258977,-0.0079794127793978,0.0242559157992154,0.277071610596468,0.702974617557672,0.269542517549616,0.0352306232084733,0.0308469340176995,0.0174672640053916,0.0784326436290451,0.0597492382477251,0.037228164241199,0.0301926099254278,0.0292784305418394,0.0161868600445767
4,"STANDING",-0.618552434144181,0.530383292649071,0.000165214202753348,-0.00171918670427358,-9.29434881141184e-05,0.00366492702268669,-0.000704013453825335,-0.00584353146349375,0.981702399037388,-0.0766868447251736,-0.188010275855301,0.049648689101475,0.0362459737854943,0.04567294858008,0.0969805591694033,0.127058124889782,0.0899752437983379,0.0486252328281659,0.03486703631442,0.0427405733117101
5,"STANDING",-0.618688514522377,0.526636277865573,0.000646045401777623,-0.00114222331723214,-0.000571305172433036,-0.0524411446581473,0.0046593505398577,0.00952883871863839,0.963953658775112,-0.00903335111364397,-0.0754461811967522,0.270006429203397,0.129128268333755,0.176602010027101,0.443619229377505,0.410384534269365,0.340598122186912,0.269526691179557,0.128289623991931,0.1759576061796
6,"STANDING",-0.629241940584033,0.524932028126183,0.00225433404328399,-0.000710832710376919,-0.00179737566108553,-0.0313849787719024,-0.00383488927644189,-0.000422842360663378,1.00687590437226,-0.0574445211731497,0.0395435847571793,0.338255958477797,0.175055540276055,0.138420324137699,0.584817682505737,0.566071353239305,0.409058409705744,0.337806017622754,0.173969894420621,0.135143616033802
7,"STANDING",-0.63369010626409,0.528953245701607,0.000126659418127948,-0.000632563048682194,8.34613361291273e-05,-0.0700582309407695,0.0118907313563694,-0.000459119730925707,1.0062083906987,-0.182162871875389,-0.0693245973627358,0.318402959022859,0.184826715586492,0.104966590237457,0.54066966218338,0.390156032557493,0.323191696911094,0.317797382776024,0.18343253830533,0.103304714461103
8,"STANDING",-0.639446137332584,0.537746712399269,0.00201027641825236,0.000506868389435764,0.000878592654403067,-0.019103825533342,0.00588955929502315,0.00405368501446846,0.70083437776331,0.194538333715538,-0.00561356214360532,0.144082771141116,0.117950770059623,0.0943269175928554,0.315192056026677,0.35285603141378,0.198566188222316,0.143342711619738,0.117395272837879,0.0928887125628764
9,"STANDING",-0.633260395877548,0.526575192320559,-0.000132460312713542,-0.00342530768947917,-0.00172263003442014,0.0356470467126913,-0.0100444561681441,-0.015618808936724,0.936785537482639,-0.0666942567688785,0.0385819540890278,0.217215889881245,0.165523073125351,0.163773142364773,0.505452606009354,0.545967077697904,0.319408528395587,0.216344501733308,0.163042658196198,0.161369674587445
10,"STANDING",-0.630802885957886,0.526857801631051,-9.52779628728691e-05,-0.000705943612555753,-0.00176167700609197,0.00834282676046165,-0.00165438936564631,-0.00362582931454368,1.0120673435902,-0.0529020743227983,0.00324177652322976,0.0700274606617924,0.0587648124149653,0.0557549585549955,0.185492551813444,0.188499253979164,0.0986164219089823,0.0693979089228306,0.0559796824964758,0.0517411964813698
11,"STANDING",-0.648352120272435,0.536229415603518,-0.000235759299805519,0.00172329460582841,-0.000232855732323471,-0.00519275658858976,0.00208869144827892,-0.000839634268009973,0.867723445578457,0.166565127676197,0.116323335294215,0.00342223272599802,0.00509704001891573,0.00686686140962795,0.00838162032094068,0.0106078309888943,0.0104946695751596,0.00294529529274108,0.00437620602824961,0.00529741199141545
12,"STANDING",-0.627365480952412,0.530601822027849,-6.03182070014343e-05,0.000646422841627818,-0.000128544703580174,0.0137841037979582,-0.00549588666328637,-0.00332892352044723,0.705794392578125,0.165643311460756,0.241980373661644,0.199155273205387,0.109472843091452,0.0897911974889931,0.353324557699907,0.250434625494943,0.230539143692843,0.198569960618871,0.108581786366192,0.0892378117399926
13,"STANDING",-0.638660676744692,0.535943050515522,-0.000412581093976861,-0.000203328995838185,0.000571677819086075,-0.00534231466349973,0.000212973732792215,-0.000239825627239556,0.743058073675987,0.259176117032621,0.334523255330318,0.00406072508970113,0.00448030633515279,0.00624865548082922,0.00903137286931982,0.012571100859625,0.0116569490899237,0.00355104904696133,0.00411799053158028,0.00554307599897402
14,"STANDING",-0.633771114374627,0.530378924305392,-0.000837380202850156,-0.00241277665185378,0.000541378863922135,0.0106458261085776,0.00174220327182812,-0.00291900374058961,0.965019841354167,-0.298185249976562,0.0100951806219492,0.0570872562323677,0.0498032833562607,0.0414670428766971,0.152336526330459,0.172142405787771,0.12999153431928,0.0563143641866174,0.0473974244547253,0.0388008757461104
15,"STANDING",-0.640021574582083,0.531960156877887,9.68761479245282e-05,-0.0015899197192217,0.00163821365648953,0.033314342503066,-0.0215049975503803,-0.00164548604596109,0.955658478042453,-0.275334799835841,-0.0688201132798305,0.266962468501997,0.170298886525984,0.133239524364797,0.436489840412085,0.525515681720677,0.414640520926129,0.266400750246079,0.16826046942849,0.130360910483813
16,"STANDING",-0.646524405206858,0.536044587757995,0.00176241177513221,0.000219948522065305,-0.000478887623223157,-0.0692970295859976,0.0187525976191707,0.00567209892058894,1.00866425307492,-0.180946295765072,-0.0790147208949978,0.259667894367027,0.167319307509386,0.138481833029095,0.452610636455186,0.57015722830774,0.322646508090505,0.259056453282356,0.166331718356764,0.136830593187313
17,"STANDING",-0.644650042632519,0.54141306130036,-0.00283382277811699,-0.00321492562341747,0.00129501714470152,0.0608875477994591,-0.0279782699249559,-0.0122458865837961,0.967440208083934,-0.337061385855349,-0.116566834230605,0.25617498420472,0.181348498537401,0.144248845539674,0.472750114324837,0.566033668560315,0.280100557900417,0.255268867160734,0.17981564013281,0.139681503041262
18,"STANDING",-0.644883880641118,0.531766726009038,-0.000380647232088934,-0.000484807523416524,0.000491250710695848,-0.0112104535744593,0.00632012460603318,0.00247174932526948,0.989945930094178,-0.204955995613153,-0.0270565207420955,0.0414788641119209,0.0415033659224544,0.0361755875363204,0.148354137553968,0.0959987204436338,0.0841227552941754,0.0407215999005161,0.0384071447354966,0.0323125648234635
19,"STANDING",-0.640136200552524,0.531160356260859,-0.000993958843351488,0.000316161636492851,0.00113743813615047,0.0336007973679307,-0.00435155290287864,-0.0134422347379208,0.99091719796661,-0.133553601749762,0.00900519573690069,0.108410553637334,0.0864386392613621,0.0678605429476919,0.261754850962952,0.176429769977549,0.141454983063952,0.107021759766249,0.0821561152987845,0.061606334532734
20,"STANDING",-0.620015042838966,0.523615488827175,-0.000718413615380458,-0.0009578672774186,-0.00167666800274422,-0.0221921911305097,0.00786805152440111,4.18466913172089e-05,1.01290444767765,-0.0752236896123352,-0.00962345458279142,0.0387375577592384,0.0274584657751187,0.0264121000044142,0.0847672349152406,0.0778315626718298,0.0665899361876145,0.0384318396300868,0.0261304177430248,0.025041330647081
21,"STANDING",-0.638450214241584,0.528022506329555,-0.00131363587911196,0.00103447117724526,-0.00239748874449333,-0.00802273251283954,-0.000473258430397647,0.00707325457669119,0.742183632481761,0.212274397712816,0.113988004595966,0.117903247881662,0.0959586410840456,0.0560077423643123,0.259246959828293,0.262766053177221,0.166863638470936,0.114929118493882,0.0939026272639644,0.0539500232292605
22,"STANDING",-0.635970111290654,0.530024347868862,-0.00356314669799231,-0.00319869939098958,-0.00362193711116071,-0.0780275530627679,0.0209822501060751,0.00724118742199901,0.964760072259425,-0.174980658514755,-0.264060715029638,0.29342333732682,0.134098098739309,0.169644935996654,0.516475454912165,0.455903921556654,0.302116572117014,0.292784388744625,0.132128005319723,0.16844905016825
23,"STANDING",-0.63701891662782,0.531094661411702,-0.000310355697601057,-0.00114283990688074,-0.000850377387309191,0.0176228392830229,0.0105413640005201,-0.00196398170181893,0.801144073196232,0.225005526403972,0.0565916095896025,0.0462751385933112,0.0419496627933936,0.0412318736793035,0.113361462854461,0.142745294838154,0.0935588361860942,0.0446579227311264,0.0375099180314154,0.0341534399586603
24,"STANDING",-0.633792633552139,0.533925468793864,-0.002004751832524,0.00490056427759556,0.000588293598944294,0.0044324272092731,-0.00271656374778958,-0.001849367199024,1.0042016150702,-0.0694728048728,0.0490522396216146,0.035986247607326,0.0399910365793308,0.0427243960868327,0.11473797749042,0.128861695410449,0.0883716380866308,0.0352368382622349,0.0358814026158931,0.0370107490888128
